text,label
I don't want to wake up tomorrow because I was insulted by someone today this week #457,suicidal
I am tired of dealing with life after I lost confidence in myself this evening #458,suicidal
I am tired of dealing with life after I feel stressed about my future recently #459,suicidal
I feel completely hopeless after I got rejected in an interview today #460,suicidal
I feel completely hopeless after my friends ignored me recently #461,suicidal
I feel completely hopeless after I feel stressed about my future after college #462,suicidal
I feel emotionally drained after I performed badly in college today #463,suicidal
I feel completely hopeless after I lost an important opportunity this evening #464,suicidal
I feel emotionally drained after I failed my exam after college #465,suicidal
Sometimes I think everyone would be better without me after I feel isolated from everyone again #466,suicidal
Everything feels meaningless since I was insulted by someone today today #467,suicidal
I don't want to wake up tomorrow because I lost an important opportunity this evening #468,suicidal
I feel broken and lost after I made too many mistakes today recently #469,suicidal
I feel completely hopeless after I was insulted by someone today recently #470,suicidal
I feel emotionally drained after I failed repeatedly this week this week #471,suicidal
I am mentally exhausted because I made too many mistakes today this week #472,suicidal
I am tired of dealing with life after I lost confidence in myself this week #473,suicidal
I don't think life will improve after I feel isolated from everyone this evening #474,suicidal
I don't think life will improve after I feel lonely at night after college #475,suicidal
Sometimes I think everyone would be better without me after I made too many mistakes today again #476,suicidal
Sometimes I think everyone would be better without me after my friends ignored me this evening #477,suicidal
I am mentally exhausted because I feel isolated from everyone today #478,suicidal
Everything feels meaningless since I feel lonely at night this evening #479,suicidal
I am mentally exhausted because my friends ignored me again #480,suicidal
Today my friends ignored me happened and I feel like I cannot continue anymore this evening #481,suicidal
I am tired of dealing with life after I got rejected in an interview today #482,suicidal
Sometimes I think everyone would be better without me after I disappointed my parents again #483,suicidal
Everything feels meaningless since I got rejected in an interview recently #484,suicidal
I feel completely hopeless after I got rejected in an interview today #485,suicidal
I feel completely hopeless after I got rejected in an interview today #486,suicidal
I am tired of dealing with life after I made too many mistakes today again #487,suicidal
I am tired of dealing with life after I feel emotionally numb after college #488,suicidal
I am mentally exhausted because I feel isolated from everyone recently #489,suicidal
